response_metric,model_family,specification,guild,bmp,estimate,lcl,ucl,excludes_zero,primary_estimate,primary_excludes_zero,is_new_cell,estimate_shift,conclusion_changed
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,install_nest_boxes,0.5691708149006895,0.02634542359771202,1.1415565255179871,TRUE,0.5975824023990427,TRUE,FALSE,-0.028411587498353152,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,plant_nwsg,0.12303570817083218,-0.09886985557928786,0.35363296174719866,FALSE,0.15121259710057347,FALSE,FALSE,-0.028176888929741295,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,manage_in_patches,0.24857183860663778,-0.12362244792236551,0.6058444976987886,FALSE,0.27624572064862996,FALSE,FALSE,-0.02767388204199217,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,rotational_grazing,0.053091241673035194,-0.30846146619298354,0.4177248393669686,FALSE,0.08074568315482908,FALSE,FALSE,-0.027654441481793884,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,rotational_grazing,0.062412581294856793,-0.41778267711813233,0.5400663114913943,FALSE,0.08945690493165867,FALSE,FALSE,-0.027044323636801877,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,rotational_grazing,0.020692069263166087,-0.3699699993895367,0.42793352858019273,FALSE,0.047732558259714675,FALSE,FALSE,-0.027040488996548588,FALSE
abundance,abundance_guild_bmp,outliers_removed,obligate_grassland,provide_overwintering_habitat,0.46444546264588976,0.09765893590127718,0.8205714404170698,TRUE,0.4397847705573663,TRUE,FALSE,0.02466069208852345,FALSE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,manage_in_patches,0.583915518766013,0.20517279705291208,0.9600466299760723,TRUE,0.5592844542915281,TRUE,FALSE,0.02463106447448493,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,prescribed_fire,0.08431251855075667,-0.13833287243572814,0.3065151997523731,FALSE,0.06028754492633072,FALSE,FALSE,0.024024973624425947,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,reduce_grazing_intensity,0.4781240404800755,0.02986881680683379,0.9183353897372118,TRUE,0.4541192597806569,TRUE,FALSE,0.024004780699418582,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,plant_nwsg,0.3669508853689284,0.1312116707110339,0.609765685204575,TRUE,0.39059721019637916,TRUE,FALSE,-0.02364632482745077,FALSE
abundance,abundance_guild_bmp,outliers_removed,facultative_grassland,plant_nwsg,0.36753984781679283,0.16434152555754486,0.5702061665107969,TRUE,0.39059721019637916,TRUE,FALSE,-0.023057362379586333,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,reduce_grazing_intensity,0.29270423916512756,-0.0608960804407559,0.6445862226369428,FALSE,0.31542421898842354,FALSE,FALSE,-0.022719979823295988,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,eliminate_pesticides,0.1415546393804335,-0.21876602973550124,0.48195599925768806,FALSE,0.1642675175723334,FALSE,FALSE,-0.022712878191899905,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,rotational_grazing,0.02508896478711077,-0.3581204821036144,0.424850100216893,FALSE,0.047732558259714675,FALSE,FALSE,-0.022643593472603904,FALSE
abundance,abundance_pooled_bmp,outliers_removed,all_grassland,plant_nwsg,0.20253546898439018,0.03169816601645252,0.3844992521005389,TRUE,0.22510084949704268,TRUE,FALSE,-0.0225653805126525,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,manage_in_patches,0.5368140154001002,0.1623394203843226,0.9142871027298085,TRUE,0.5592844542915281,TRUE,FALSE,-0.022470438891427857,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,manage_in_patches,0.25381774105458504,-0.1115266861108958,0.6161845354430358,FALSE,0.27624572064862996,FALSE,FALSE,-0.02242797959404491,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,edge_and_shrub_habitat,-0.048803130278851775,-0.2677689348725465,0.16290243440579485,FALSE,-0.026491113319018315,FALSE,FALSE,-0.02231201695983346,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,stream_exclusion_and_buffers,0.11114207099636877,-0.2604852401020019,0.4831063515881112,FALSE,0.1334024237899127,FALSE,FALSE,-0.022260352793543936,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,prescribed_fire,-0.37083399506563075,-0.6423106123140122,-0.09842658501075,TRUE,-0.34863705127586997,TRUE,FALSE,-0.02219694378976078,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,rotational_grazing,0.02578581226741867,-0.37046633962508774,0.43471569718177405,FALSE,0.047732558259714675,FALSE,FALSE,-0.021946745992296006,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,remove_non_native_shrubs,0.10280754879701298,-0.42710808291013974,0.6015076369167751,FALSE,0.12440007705712727,FALSE,FALSE,-0.02159252826011429,FALSE
abundance,abundance_guild_bmp,paper_floor_four,facultative_grassland,prescribed_fire,-0.3280684550559688,-0.5873714134886063,-0.05981953909946755,TRUE,-0.34863705127586997,TRUE,FALSE,0.020568596219901147,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,obligate_grassland,stream_exclusion_and_buffers,0.15380613354290196,-0.25930735674113936,0.5573107164003551,FALSE,0.1334024237899127,FALSE,FALSE,0.020403709752989246,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,provide_overwintering_habitat,0.15193847000752836,-0.14817025034675954,0.44388055173882196,FALSE,0.13166740541514704,FALSE,FALSE,0.020271064592381316,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,provide_overwintering_habitat,0.1516864945773695,-0.14146757975051935,0.4326497821558148,FALSE,0.13166740541514704,FALSE,FALSE,0.020019089162222448,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,provide_overwintering_habitat,0.004485352983712413,-0.2874987196695466,0.2948470712567054,FALSE,0.024394149933461166,FALSE,FALSE,-0.01990879694974875,FALSE
abundance,abundance_pooled_bmp,one_effect_per_study_cell,all_grassland,eliminate_pesticides,0.34094354799078597,-0.05301465038752949,0.7315483860575944,FALSE,0.3593323425320222,FALSE,FALSE,-0.01838879454123621,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,reduce_grazing_intensity,0.3337399319951856,-0.03247383988343243,0.706379168362023,FALSE,0.31542421898842354,FALSE,FALSE,0.018315713006762047,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,manage_in_patches,0.29453959240980954,-0.07588084673893394,0.6644487985240379,FALSE,0.27624572064862996,FALSE,FALSE,0.01829387176117958,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,remove_non_native_shrubs,0.10677046834812047,-0.19624656880558197,0.41392095398372925,FALSE,0.12440007705712727,FALSE,FALSE,-0.017629608709006803,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,reduce_grazing_intensity,0.4365116971808117,0.00578187759322969,0.8681661901094383,TRUE,0.4541192597806569,TRUE,FALSE,-0.01760756259984525,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,provide_overwintering_habitat,0.45736982130346426,0.03568967087999421,0.8767420695581619,TRUE,0.4397847705573663,TRUE,FALSE,0.017585050746097952,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,plant_nwsg,0.20762196487229787,0.004347817984560493,0.4253764797209895,TRUE,0.22510084949704268,TRUE,FALSE,-0.01747888462474481,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,rotational_grazing,0.030768006392161484,-0.3554872430748316,0.433776401148485,FALSE,0.047732558259714675,FALSE,FALSE,-0.01696455186755319,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,eliminate_pesticides,0.1812219138307411,-0.205677466570669,0.5493669564268573,FALSE,0.1642675175723334,FALSE,FALSE,0.016954396258407695,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,plant_nwsg,0.20814774666659036,2.1601385168589204e-4,0.42694339700348133,TRUE,0.22510084949704268,TRUE,FALSE,-0.016953102830452316,FALSE
abundance,abundance_pooled_bmp,most_influential_study_removed,all_grassland,plant_nwsg,0.24192961168600857,0.014512304103578517,0.47943280934639554,TRUE,0.22510084949704268,TRUE,FALSE,0.016828762188965896,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,facultative_grassland,remove_non_native_shrubs,-0.005795489423686596,-0.3342603605811636,0.34544428147494216,FALSE,-0.022250357764312827,FALSE,FALSE,0.01645486834062623,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,manage_in_patches,0.5755749130406477,0.2049175137624022,0.9535700195978465,TRUE,0.5592844542915281,TRUE,FALSE,0.016290458749119607,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,prescribed_fire,0.04438825410261367,-0.16574558501140396,0.2512741680283438,FALSE,0.06028754492633072,FALSE,FALSE,-0.01589929082371705,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,plant_nwsg,0.1669821621846488,-0.07358033903454618,0.4137386896612183,FALSE,0.15121259710057347,FALSE,FALSE,0.015769565084075343,FALSE
abundance,abundance_guild_bmp,tighter_priors,obligate_grassland,edge_and_shrub_habitat,-0.13789674342048924,-0.40528110190973776,0.1271122440549681,FALSE,-0.12223667258580623,FALSE,FALSE,-0.015660070834683015,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,eliminate_pesticides,0.3439787875768055,-0.14651743484048715,0.7979922121288492,FALSE,0.3593323425320222,FALSE,FALSE,-0.015353554955216675,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,edge_and_shrub_habitat,0.09303530519534825,-0.16800420882111888,0.347724697852725,FALSE,0.10835468098119197,FALSE,FALSE,-0.01531937578584372,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,remove_non_native_shrubs,0.1396320421056516,-0.1989034754370397,0.48368043235730285,FALSE,0.12440007705712727,FALSE,FALSE,0.015231965048524337,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,rotational_grazing,0.032623150563049264,-0.358444350579092,0.44341868140750085,FALSE,0.047732558259714675,FALSE,FALSE,-0.015109407696665411,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,rotational_grazing,0.07455345476397393,-0.4594986921068979,0.6234534104327002,FALSE,0.08945690493165867,FALSE,FALSE,-0.01490345016768474,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,remove_non_native_shrubs,-0.03704241519016345,-0.3352552782838214,0.26437267856028523,FALSE,-0.022250357764312827,FALSE,FALSE,-0.014792057425850623,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,provide_overwintering_habitat,0.4531122870535905,0.026448789560346134,0.8771113477624722,TRUE,0.4397847705573663,TRUE,FALSE,0.013327516496224212,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,reduce_grazing_intensity,0.3285548634630301,-0.049391275851107815,0.7023900889107808,FALSE,0.31542421898842354,FALSE,FALSE,0.013130644474606545,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,prescribed_fire,0.3063939239412478,0.08466681884944909,0.529147943713567,TRUE,0.3192064223716612,TRUE,FALSE,-0.012812498430413377,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,rotational_grazing,0.09352449018064965,-0.3067174599558257,0.5126650241618639,FALSE,0.08074568315482908,FALSE,FALSE,0.012778807025820571,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,provide_overwintering_habitat,0.1190093012818537,-0.14799484310837882,0.3808726264643723,FALSE,0.13166740541514704,FALSE,FALSE,-0.012658104133293338,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,eliminate_pesticides,0.31574413419589664,-0.08664634664035291,0.7152124452380046,FALSE,0.30409358233917105,FALSE,FALSE,0.011650551856725588,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,stream_exclusion_and_buffers,0.1110403179862012,-0.20716539733027658,0.4150723076115318,FALSE,0.12248239547057924,FALSE,FALSE,-0.011442077484378033,FALSE
abundance,abundance_pooled_bmp,outliers_removed,all_grassland,stream_exclusion_and_buffers,0.1337403513980923,-0.15677419741461104,0.41748789439371153,FALSE,0.12248239547057924,FALSE,FALSE,0.011257955927513053,FALSE
abundance,abundance_guild_bmp,southeast_us_dropped,obligate_grassland,eliminate_pesticides,0.3150345040139124,-0.07452831968740427,0.700549594812423,FALSE,0.30409358233917105,FALSE,FALSE,0.010940921674741366,FALSE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,eliminate_pesticides,0.31502616610902034,-0.08177155336750633,0.7021506118252135,FALSE,0.30409358233917105,FALSE,FALSE,0.010932583769849291,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,eliminate_pesticides,0.3487413861047547,0.0044267057023665984,0.6904281991637986,TRUE,0.3593323425320222,FALSE,FALSE,-0.010590956427267484,TRUE
abundance,abundance_pooled_bmp,outliers_removed,all_grassland,provide_overwintering_habitat,0.12117704162120979,-0.11375900042779441,0.3556573347068551,FALSE,0.13166740541514704,FALSE,FALSE,-0.010490363793937252,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,prescribed_fire,-0.3590914663454118,-0.6040023045817691,-0.11979164001160263,TRUE,-0.34863705127586997,TRUE,FALSE,-0.010454415069541811,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,stream_exclusion_and_buffers,0.14338561166951727,-0.2753160048019459,0.5556429344740941,FALSE,0.1334024237899127,FALSE,FALSE,0.00998318787960456,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,provide_overwintering_habitat,0.14155821589706574,-0.12854250433318667,0.4039769592399826,FALSE,0.13166740541514704,FALSE,FALSE,0.0098908104819187,FALSE
abundance,abundance_pooled_bmp,great_plains_only,all_grassland,rotational_grazing,0.0378437145180424,-0.3826805862377546,0.4833212749665199,FALSE,0.047732558259714675,FALSE,FALSE,-0.009888843741672274,FALSE
abundance,abundance_pooled_bmp,great_plains_dropped,all_grassland,eliminate_pesticides,0.36904654900760314,-0.07916269643910327,0.8195297083451958,FALSE,0.3593323425320222,FALSE,FALSE,0.009714206475580967,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,stream_exclusion_and_buffers,0.13208104861592454,-0.18496877934345551,0.4511239059069396,FALSE,0.12248239547057924,FALSE,FALSE,0.009598653145345304,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,provide_overwintering_habitat,0.033951628566599015,-0.287735784975047,0.35003933255216796,FALSE,0.024394149933461166,FALSE,FALSE,0.009557478633137849,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,install_nest_boxes,0.6069818496669132,-0.0026746886515114235,1.2156410325821272,FALSE,0.5975824023990427,TRUE,FALSE,0.009399447267870453,TRUE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,remove_non_native_shrubs,0.1337651504710004,-0.20635230086832163,0.46427926632558664,FALSE,0.12440007705712727,FALSE,FALSE,0.009365073413873132,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,manage_in_patches,0.2853176988972944,-0.09881154848848325,0.6606741991241675,FALSE,0.27624572064862996,FALSE,FALSE,0.009071978248664458,FALSE
abundance,abundance_pooled_bmp,southeast_us_dropped,all_grassland,eliminate_pesticides,0.3683314531073989,0.029547891639509563,0.7085347857325881,TRUE,0.3593323425320222,FALSE,FALSE,0.008999110575376723,TRUE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,plant_nwsg,0.23401366350652658,0.015798247100320566,0.46497715585818766,TRUE,0.22510084949704268,TRUE,FALSE,0.008912814009483905,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,eliminate_pesticides,0.3679270716281634,-0.014131586781425067,0.75357190179389,FALSE,0.3593323425320222,FALSE,FALSE,0.00859472909614123,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,remove_non_native_shrubs,0.13285422392764135,-0.19844952204984617,0.4642316993631905,FALSE,0.12440007705712727,FALSE,FALSE,0.008454146870514073,FALSE
abundance,abundance_pooled_bmp,tighter_priors,all_grassland,edge_and_shrub_habitat,-0.034751890115872486,-0.25040279243240865,0.17415481394367044,FALSE,-0.026491113319018315,FALSE,FALSE,-0.00826077679685417,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,eliminate_pesticides,0.3675746157187898,-0.0058074641937772625,0.7306494308823946,FALSE,0.3593323425320222,FALSE,FALSE,0.008242273186767624,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,plant_nwsg,0.14300625606515754,-0.10650646825531565,0.3997871275801158,FALSE,0.15121259710057347,FALSE,FALSE,-0.008206341035415926,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,rotational_grazing,0.09737574519511985,-0.4661141776145654,0.6614385209845713,FALSE,0.08945690493165867,FALSE,FALSE,0.00791884026346118,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,provide_overwintering_habitat,0.44734414151514446,0.033811019072568324,0.8597203629666833,TRUE,0.4397847705573663,TRUE,FALSE,0.007559370957778144,FALSE
abundance,abundance_guild_bmp,tighter_priors,facultative_grassland,edge_and_shrub_habitat,0.10087495929259549,-0.13843879739696038,0.3384060133736767,FALSE,0.10835468098119197,FALSE,FALSE,-0.00747972168859648,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,plant_nwsg,0.23220688255128297,0.010234149527397951,0.46122856612469465,TRUE,0.22510084949704268,TRUE,FALSE,0.0071060330542402905,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,prescribed_fire,0.32627050187099804,0.10641625528580084,0.5520175761647937,TRUE,0.3192064223716612,TRUE,FALSE,0.0070640794993368505,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,plant_nwsg,0.15809477860099874,-0.08230764058977189,0.4128034672596743,FALSE,0.15121259710057347,FALSE,FALSE,0.006882181500425272,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,provide_overwintering_habitat,0.017739397643831298,-0.3123961211988416,0.33191032935739795,FALSE,0.024394149933461166,FALSE,FALSE,-0.006654752289629869,FALSE
abundance,abundance_guild_bmp,wider_priors,obligate_grassland,edge_and_shrub_habitat,-0.11563219525888957,-0.4033464091745336,0.17310339446303197,FALSE,-0.12223667258580623,FALSE,FALSE,0.006604477326916658,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,eliminate_pesticides,0.170806639384939,-0.22878586398079842,0.5562848637797337,FALSE,0.1642675175723334,FALSE,FALSE,0.006539121812605603,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,manage_in_patches,0.5528491010287262,0.1827664356599029,0.916627709125743,TRUE,0.5592844542915281,TRUE,FALSE,-0.006435353262801868,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,provide_overwintering_habitat,0.13776652216017313,-0.15679650967572614,0.4146075853653988,FALSE,0.13166740541514704,FALSE,FALSE,0.006099116745026084,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,rotational_grazing,0.07465920807305991,-0.3245205142037514,0.4886327629996181,FALSE,0.08074568315482908,FALSE,FALSE,-0.006086475081769169,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,edge_and_shrub_habitat,-0.032567390521579864,-0.24559141432982096,0.18166591053463413,FALSE,-0.026491113319018315,FALSE,FALSE,-0.006076277202561549,FALSE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,rotational_grazing,0.0537360346525943,-0.3621615847991684,0.4906965287318859,FALSE,0.047732558259714675,FALSE,FALSE,0.006003476392879625,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,edge_and_shrub_habitat,0.11428032258202453,-0.14835401026710796,0.3645267093777237,FALSE,0.10835468098119197,FALSE,FALSE,0.00592564160083256,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,stream_exclusion_and_buffers,0.1389659649227229,-0.27644088414076723,0.54420829653751,FALSE,0.1334024237899127,FALSE,FALSE,0.005563541132810185,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,reduce_grazing_intensity,0.15542946570372107,-0.3354325744548923,0.640104678406161,FALSE,0.15015655803072858,FALSE,FALSE,0.005272907672992488,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,stream_exclusion_and_buffers,0.1276151072874409,-0.18558147979683745,0.43881019172455765,FALSE,0.12248239547057924,FALSE,FALSE,0.005132711816861674,FALSE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,rotational_grazing,0.07565468145506511,-0.33382952345301786,0.4932567541751986,FALSE,0.08074568315482908,FALSE,FALSE,-0.005091001699763967,FALSE
abundance,abundance_guild_bmp,great_plains_dropped,facultative_grassland,eliminate_pesticides,0.1591873585635751,-0.2643028371231768,0.5621260115308075,FALSE,0.1642675175723334,FALSE,FALSE,-0.0050801590087583,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,facultative_grassland,prescribed_fire,-0.3536771434785987,-0.611077659133296,-0.10499083948378418,TRUE,-0.34863705127586997,TRUE,FALSE,-0.005040092202728719,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,remove_non_native_shrubs,-0.01727340636207247,-0.34054173042856933,0.3050726704769653,FALSE,-0.022250357764312827,FALSE,FALSE,0.004976951402240356,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,manage_in_patches,0.5545359698702154,0.1793335514934033,0.927982200758672,TRUE,0.5592844542915281,TRUE,FALSE,-0.004748484421312704,FALSE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,plant_nwsg,0.15589610561857103,-0.0868713532419069,0.4131869287774273,FALSE,0.15121259710057347,FALSE,FALSE,0.004683508517997564,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,prescribed_fire,0.055657363715983184,-0.16005554446592632,0.2581696475285678,FALSE,0.06028754492633072,FALSE,FALSE,-0.004630181210347535,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,prescribed_fire,0.06483575651651194,-0.17193166924172942,0.28769901470657644,FALSE,0.06028754492633072,FALSE,FALSE,0.00454821159018122,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,reduce_grazing_intensity,0.4496729020917696,0.022675875679874637,0.8811224293595571,TRUE,0.4541192597806569,TRUE,FALSE,-0.004446357688887348,FALSE
abundance,abundance_guild_bmp,one_effect_per_study_cell,obligate_grassland,rotational_grazing,0.08517586245406693,-0.3519504805633534,0.5304639550318608,FALSE,0.08074568315482908,FALSE,FALSE,0.004430179299237849,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,eliminate_pesticides,0.35538558910925433,-0.01841957026089419,0.7292138916895085,FALSE,0.3593323425320222,FALSE,FALSE,-0.003946753422767846,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,provide_overwintering_habitat,0.028322252695997478,-0.2948668119019632,0.3459365424781568,FALSE,0.024394149933461166,FALSE,FALSE,0.003928102762536311,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,facultative_grassland,reduce_grazing_intensity,0.14634277335922402,-0.32939768326569835,0.6125385982727004,FALSE,0.15015655803072858,FALSE,FALSE,-0.003813784671504561,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,prescribed_fire,0.056555931584781505,-0.15133659831728616,0.2602284231437828,FALSE,0.06028754492633072,FALSE,FALSE,-0.003731613341549214,FALSE
abundance,abundance_pooled_bmp,group_means_only,all_grassland,remove_non_native_shrubs,0.12070417457929064,-0.19472771496963023,0.4357205091899774,FALSE,0.12440007705712727,FALSE,FALSE,-0.0036959024778366323,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,facultative_grassland,rotational_grazing,0.08584213999219245,-0.45819990284953166,0.6356988060954394,FALSE,0.08945690493165867,FALSE,FALSE,-0.0036147649394662196,FALSE
abundance,abundance_guild_bmp,paper_floor_four,facultative_grassland,eliminate_pesticides,0.16787105397316254,-0.22582607532107218,0.5483029170727485,FALSE,0.1642675175723334,FALSE,FALSE,0.003603536400829138,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,manage_in_patches,0.2727721760387519,-0.10330220225160006,0.6453239942820002,FALSE,0.27624572064862996,FALSE,FALSE,-0.003473544609878032,FALSE
abundance,abundance_guild_bmp,group_means_only,facultative_grassland,plant_nwsg,0.38716143658084967,0.13762045961430894,0.6491401771704058,TRUE,0.39059721019637916,TRUE,FALSE,-0.0034357736155294916,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,stream_exclusion_and_buffers,0.12578615367475743,-0.22024236746187661,0.45368789699700723,FALSE,0.12248239547057924,FALSE,FALSE,0.003303758204178192,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,install_nest_boxes,0.6008396246696219,-0.0020603807025980484,1.2058289266581428,FALSE,0.5975824023990427,TRUE,FALSE,0.0032572222705792298,TRUE
abundance,abundance_pooled_bmp,paper_floor_four,all_grassland,edge_and_shrub_habitat,-0.029730008648723556,-0.2591114246945668,0.1946855367781392,FALSE,-0.026491113319018315,FALSE,FALSE,-0.003238895329705241,FALSE
abundance,abundance_pooled_bmp,europe_dropped,all_grassland,manage_in_patches,0.2794347223205721,-0.08199618541723597,0.6350459365317467,FALSE,0.27624572064862996,FALSE,FALSE,0.0031890016719421377,FALSE
abundance,abundance_guild_bmp,europe_dropped,facultative_grassland,edge_and_shrub_habitat,0.1052526272262195,-0.1522656735709523,0.3576001079952585,FALSE,0.10835468098119197,FALSE,FALSE,-0.003102053754972467,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,plant_nwsg,0.15431170128512434,-0.0851297279846242,0.39718253148585964,FALSE,0.15121259710057347,FALSE,FALSE,0.003099104184550866,FALSE
abundance,abundance_guild_bmp,group_means_only,obligate_grassland,edge_and_shrub_habitat,-0.12516395481513193,-0.40968227463822415,0.164108049027515,FALSE,-0.12223667258580623,FALSE,FALSE,-0.0029272822293257006,FALSE
abundance,abundance_guild_bmp,europe_dropped,obligate_grassland,stream_exclusion_and_buffers,0.13627538830772312,-0.26380002914940737,0.5438677116399903,FALSE,0.1334024237899127,FALSE,FALSE,0.0028729645178104113,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,remove_non_native_shrubs,0.1272648704045525,-0.1847677409380866,0.43676475768555484,FALSE,0.12440007705712727,FALSE,FALSE,0.002864793347425232,FALSE
abundance,abundance_guild_bmp,wider_priors,facultative_grassland,plant_nwsg,0.39334066192831907,0.1391126280189159,0.6567922240944072,TRUE,0.39059721019637916,TRUE,FALSE,0.0027434517319399054,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,reduce_grazing_intensity,0.3181169903473691,-0.048561021925642295,0.6881981570462536,FALSE,0.31542421898842354,FALSE,FALSE,0.002692771358945578,FALSE
abundance,abundance_guild_bmp,flagged_effects_removed,obligate_grassland,prescribed_fire,0.31651520460968435,0.095885779373502,0.5356202918000836,TRUE,0.3192064223716612,TRUE,FALSE,-0.0026912177619768385,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,reduce_grazing_intensity,0.3129355691829389,-0.04414886557444691,0.6657998751644143,FALSE,0.31542421898842354,FALSE,FALSE,-0.002488649805484633,FALSE
abundance,abundance_pooled_bmp,guild_assigned_only,all_grassland,manage_in_patches,0.27381901594573593,-0.08705205110929377,0.63359447328367,FALSE,0.27624572064862996,FALSE,FALSE,-0.0024267047028940225,FALSE
