response_metric,model_family,specification,guild,bmp,estimate,lcl,ucl,excludes_zero
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,edge_and_shrub_habitat,-0.19814399863846727,-0.5100079385068387,0.11154291301403338,FALSE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,eliminate_pesticides,0.31502616610902034,-0.08177155336750633,0.7021506118252135,FALSE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,manage_in_patches,0.583915518766013,0.20517279705291208,0.9600466299760723,TRUE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,plant_nwsg,0.15589610561857103,-0.0868713532419069,0.4131869287774273,FALSE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,prescribed_fire,0.35134752270530245,0.122346170719833,0.5858521904553295,TRUE
abundance,abundance_guild_bmp,paper_floor_four,obligate_grassland,rotational_grazing,0.07565468145506511,-0.33382952345301786,0.4932567541751986,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,edge_and_shrub_habitat,0.10835468098119197,-0.142880366283206,0.35628654739731414,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,eliminate_pesticides,0.1642675175723334,-0.22666411526543181,0.5401544966282018,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,plant_nwsg,0.39059721019637916,0.14563434440749493,0.6409461727279608,TRUE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,prescribed_fire,-0.34863705127586997,-0.6040333816594295,-0.10163149784228073,TRUE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,provide_overwintering_habitat,0.024394149933461166,-0.29013664065120554,0.3326198880624022,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,reduce_grazing_intensity,0.15015655803072858,-0.32759769394267696,0.6145369593745537,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,remove_non_native_shrubs,-0.022250357764312827,-0.3404201041372128,0.30541792358061276,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,facultative_grassland,rotational_grazing,0.08945690493165867,-0.4508861998111497,0.6295849737383656,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,edge_and_shrub_habitat,-0.12223667258580623,-0.40198202454862914,0.1571059847840431,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,eliminate_pesticides,0.30409358233917105,-0.0868193351521395,0.6914469302598786,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,manage_in_patches,0.5592844542915281,0.1869419887047596,0.9282139557236132,TRUE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,plant_nwsg,0.15121259710057347,-0.083662594189295,0.3958802414173145,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,prescribed_fire,0.3192064223716612,0.09850214620757372,0.5392321016025868,TRUE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,provide_overwintering_habitat,0.4397847705573663,0.02061391820834653,0.855285735948746,TRUE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,reduce_grazing_intensity,0.4541192597806569,0.02548516013596901,0.8889247737903179,TRUE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,rotational_grazing,0.08074568315482908,-0.31151617329591014,0.4840433492885658,FALSE
abundance,abundance_guild_bmp,guild_assigned_only,obligate_grassland,stream_exclusion_and_buffers,0.1334024237899127,-0.2737902705450069,0.5396336438458397,FALSE
nest_success,nest_success_guild_bmp,primary,facultative_grassland,edge_and_shrub_habitat,0.37026044637534344,-0.2783762442029055,0.9281905744591787,FALSE
nest_success,nest_success_guild_bmp,primary,obligate_grassland,delay_hay,0.9771800307923624,0.44816920915309916,1.5055847174991324,TRUE
nest_success,nest_success_guild_bmp,primary,obligate_grassland,edge_and_shrub_habitat,-0.435751877264148,-0.9563125103395507,0.07588066453082751,FALSE
nest_success,nest_success_guild_bmp,primary,obligate_grassland,plant_nwsg,0.1844686225653626,-0.3168574861625125,0.6554426067542864,FALSE
nest_success,nest_success_guild_bmp,non_grassland_classes_retained,facultative_grassland,edge_and_shrub_habitat,0.37026044637534344,-0.2783762442029055,0.9281905744591787,FALSE
nest_success,nest_success_guild_bmp,non_grassland_classes_retained,obligate_grassland,delay_hay,0.9771800307923624,0.44816920915309916,1.5055847174991324,TRUE
nest_success,nest_success_guild_bmp,non_grassland_classes_retained,obligate_grassland,edge_and_shrub_habitat,-0.435751877264148,-0.9563125103395507,0.07588066453082751,FALSE
nest_success,nest_success_guild_bmp,non_grassland_classes_retained,obligate_grassland,plant_nwsg,0.1844686225653626,-0.3168574861625125,0.6554426067542864,FALSE
nest_success,nest_success_guild_bmp,flagged_effects_removed,facultative_grassland,edge_and_shrub_habitat,0.37026044637534344,-0.2783762442029055,0.9281905744591787,FALSE
nest_success,nest_success_guild_bmp,flagged_effects_removed,obligate_grassland,delay_hay,0.9771800307923624,0.44816920915309916,1.5055847174991324,TRUE
nest_success,nest_success_guild_bmp,flagged_effects_removed,obligate_grassland,edge_and_shrub_habitat,-0.435751877264148,-0.9563125103395507,0.07588066453082751,FALSE
nest_success,nest_success_guild_bmp,flagged_effects_removed,obligate_grassland,plant_nwsg,0.1844686225653626,-0.3168574861625125,0.6554426067542864,FALSE
nest_success,nest_success_guild_bmp,wider_priors,facultative_grassland,edge_and_shrub_habitat,0.38142421901666623,-0.3432722793975255,1.0053819120919292,FALSE
nest_success,nest_success_guild_bmp,wider_priors,obligate_grassland,delay_hay,1.0333903647267955,0.4724651375943883,1.6182598763852054,TRUE
nest_success,nest_success_guild_bmp,wider_priors,obligate_grassland,edge_and_shrub_habitat,-0.45191146925880443,-1.0121324553448483,0.09782747389189038,FALSE
nest_success,nest_success_guild_bmp,wider_priors,obligate_grassland,plant_nwsg,0.19706436834289828,-0.35705421563146467,0.7276302502881546,FALSE
nest_success,nest_success_guild_bmp,tighter_priors,facultative_grassland,edge_and_shrub_habitat,0.3271248988669059,-0.21588120098990474,0.784758030302424,FALSE
nest_success,nest_success_guild_bmp,tighter_priors,obligate_grassland,delay_hay,0.8408334940940088,0.3536360155142449,1.274452525312275,TRUE
nest_success,nest_success_guild_bmp,tighter_priors,obligate_grassland,edge_and_shrub_habitat,-0.3715993894635403,-0.8095818137461933,0.07554899151763869,FALSE
nest_success,nest_success_guild_bmp,tighter_priors,obligate_grassland,plant_nwsg,0.16604711339765393,-0.26016732491246475,0.5603973150766783,FALSE
nest_success,nest_success_guild_bmp,one_effect_per_study_cell,facultative_grassland,edge_and_shrub_habitat,0.22157698229408312,-0.5217351490932619,0.8991736061455968,FALSE
nest_success,nest_success_guild_bmp,one_effect_per_study_cell,obligate_grassland,delay_hay,1.0212865799225186,0.3567851897421029,1.5988631420110822,TRUE
nest_success,nest_success_guild_bmp,one_effect_per_study_cell,obligate_grassland,edge_and_shrub_habitat,-0.45517250298118583,-0.9965369036785582,0.07279850335389229,FALSE
nest_success,nest_success_guild_bmp,one_effect_per_study_cell,obligate_grassland,plant_nwsg,0.06530672085100814,-0.5665613883166133,0.7239122658372237,FALSE
nest_success,nest_success_guild_bmp,group_means_only,facultative_grassland,edge_and_shrub_habitat,0.36800336881432494,-0.313336857820904,0.9477935341443808,FALSE
nest_success,nest_success_guild_bmp,group_means_only,obligate_grassland,delay_hay,0.9724491118915943,0.419603855737287,1.499007690756033,TRUE
nest_success,nest_success_guild_bmp,group_means_only,obligate_grassland,edge_and_shrub_habitat,-0.5373915794731121,-1.1367206934833367,0.06555232149137188,FALSE
nest_success,nest_success_guild_bmp,group_means_only,obligate_grassland,plant_nwsg,0.1674472669762952,-0.3859302784353464,0.6749900013774762,FALSE
nest_success,nest_success_guild_bmp,great_plains_dropped,facultative_grassland,edge_and_shrub_habitat,0.3607321469825512,-0.41010057875133266,1.0231380103596228,FALSE
nest_success,nest_success_guild_bmp,great_plains_dropped,obligate_grassland,delay_hay,0.9412844650024731,0.27944989502707324,1.5556938487638166,TRUE
nest_success,nest_success_guild_bmp,great_plains_dropped,obligate_grassland,edge_and_shrub_habitat,-0.3765996283398589,-1.0416379049128626,0.2927074167324921,FALSE
nest_success,nest_success_guild_bmp,southeast_us_dropped,obligate_grassland,delay_hay,1.058039575563295,0.44767913903602785,1.6137664830372935,TRUE
nest_success,nest_success_guild_bmp,southeast_us_dropped,obligate_grassland,edge_and_shrub_habitat,-0.38275283961009815,-0.9480983188907119,0.1695261196522674,FALSE
nest_success,nest_success_guild_bmp,southeast_us_dropped,obligate_grassland,plant_nwsg,0.03200931597241205,-0.6490089729302952,0.7177997808183161,FALSE
nest_success,nest_success_guild_bmp,europe_dropped,facultative_grassland,edge_and_shrub_habitat,0.3813269398925795,-0.28149909923791483,0.946947786371006,FALSE
nest_success,nest_success_guild_bmp,europe_dropped,obligate_grassland,edge_and_shrub_habitat,-0.4350527516421089,-0.948301273985062,0.06792105331873469,FALSE
nest_success,nest_success_guild_bmp,europe_dropped,obligate_grassland,plant_nwsg,0.19526323153080455,-0.2815177961472619,0.6629130151551965,FALSE
nest_success,nest_success_guild_bmp,paper_floor_two,facultative_grassland,edge_and_shrub_habitat,0.37026044637534344,-0.2783762442029055,0.9281905744591787,FALSE
nest_success,nest_success_guild_bmp,paper_floor_two,obligate_grassland,delay_hay,0.9771800307923624,0.44816920915309916,1.5055847174991324,TRUE
nest_success,nest_success_guild_bmp,paper_floor_two,obligate_grassland,edge_and_shrub_habitat,-0.435751877264148,-0.9563125103395507,0.07588066453082751,FALSE
nest_success,nest_success_guild_bmp,paper_floor_two,obligate_grassland,plant_nwsg,0.1844686225653626,-0.3168574861625125,0.6554426067542864,FALSE
nest_success,nest_success_guild_bmp,paper_floor_four,obligate_grassland,delay_hay,1.0580421656721755,0.4857130052086287,1.5845016178614018,TRUE
nest_success,nest_success_guild_bmp,paper_floor_four,obligate_grassland,edge_and_shrub_habitat,-0.45266920140645195,-0.9678439575363602,0.04769917718699352,FALSE
nest_success,nest_success_guild_bmp,paper_floor_four,obligate_grassland,plant_nwsg,0.09810196540340668,-0.4725965212094485,0.6746141772959349,FALSE
nest_success,nest_success_guild_bmp,guild_assigned_only,facultative_grassland,edge_and_shrub_habitat,0.37026044637534344,-0.2783762442029055,0.9281905744591787,FALSE
nest_success,nest_success_guild_bmp,guild_assigned_only,obligate_grassland,delay_hay,0.9771800307923624,0.44816920915309916,1.5055847174991324,TRUE
nest_success,nest_success_guild_bmp,guild_assigned_only,obligate_grassland,edge_and_shrub_habitat,-0.435751877264148,-0.9563125103395507,0.07588066453082751,FALSE
nest_success,nest_success_guild_bmp,guild_assigned_only,obligate_grassland,plant_nwsg,0.1844686225653626,-0.3168574861625125,0.6554426067542864,FALSE
species_richness,richness_bmp,primary,,edge_and_shrub_habitat,0.2669134658363657,-0.23155116010718751,0.7488475233057932,FALSE
species_richness,richness_bmp,primary,,eliminate_pesticides,0.8327019299916116,0.04913472764952222,1.5976410823235514,TRUE
species_richness,richness_bmp,primary,,plant_nwsg,0.2797546808939439,-0.23074504773950047,0.7764792255328918,FALSE
species_richness,richness_bmp,primary,,prescribed_fire,0.13419239178932751,-0.6799534239511009,0.9185506555402262,FALSE
species_richness,richness_bmp,primary,,provide_overwintering_habitat,0.2764439985714031,-0.2242687109034041,0.76176855673591,FALSE
species_richness,richness_bmp,primary,,rotational_grazing,-0.32707667029839294,-1.2144754162872322,0.5541897406422653,FALSE
species_richness,richness_bmp,primary,,stream_exclusion_and_buffers,0.30608642360861693,-0.2513268963067404,0.8467644307956539,FALSE
species_richness,richness_bmp,non_grassland_classes_retained,,edge_and_shrub_habitat,0.27241205518115064,-0.20650334780231616,0.7509729228681948,FALSE
species_richness,richness_bmp,non_grassland_classes_retained,,eliminate_pesticides,0.8258877468733996,0.06463300276683884,1.6081383200493005,TRUE
species_richness,richness_bmp,non_grassland_classes_retained,,plant_nwsg,0.2841131577800313,-0.1990014830992382,0.779071527971967,FALSE
species_richness,richness_bmp,non_grassland_classes_retained,,prescribed_fire,0.13391534269259836,-0.6652660365629123,0.922082076793738,FALSE
species_richness,richness_bmp,non_grassland_classes_retained,,provide_overwintering_habitat,0.2824489869438356,-0.19158064294054827,0.7633468089898621,FALSE
species_richness,richness_bmp,non_grassland_classes_retained,,rotational_grazing,-0.33261331198120603,-1.2048742320319856,0.5509949777452448,FALSE
species_richness,richness_bmp,non_grassland_classes_retained,,stream_exclusion_and_buffers,0.31148164896059427,-0.23088443695623942,0.8509709757262096,FALSE
species_richness,richness_bmp,flagged_effects_removed,,edge_and_shrub_habitat,0.4021992516674374,-0.028790772413371718,0.8397273680217836,FALSE
species_richness,richness_bmp,flagged_effects_removed,,eliminate_pesticides,0.8140405999745944,0.1647660877776782,1.4934022815455195,TRUE
species_richness,richness_bmp,flagged_effects_removed,,plant_nwsg,0.44049758667550054,-0.012328752845253737,0.8872973491572714,FALSE
species_richness,richness_bmp,flagged_effects_removed,,prescribed_fire,0.14644471797330416,-0.5422106716394618,0.8155797075478262,FALSE
species_richness,richness_bmp,flagged_effects_removed,,provide_overwintering_habitat,0.4190796630682058,-0.014387500046723694,0.8488204121586588,FALSE
species_richness,richness_bmp,flagged_effects_removed,,rotational_grazing,-0.4963855760643692,-1.3648105887933877,0.332050593602286,FALSE
species_richness,richness_bmp,flagged_effects_removed,,stream_exclusion_and_buffers,0.43568541906618075,-0.058974246583695766,0.9294373191077163,FALSE
species_richness,richness_bmp,wider_priors,,edge_and_shrub_habitat,0.31949777736189255,-0.24163807271320298,0.8808186056894959,FALSE
species_richness,richness_bmp,wider_priors,,eliminate_pesticides,0.9435415305025748,0.10098847638365438,1.826066595434686,TRUE
species_richness,richness_bmp,wider_priors,,plant_nwsg,0.33096313601469185,-0.23537185666720284,0.9001863590402932,FALSE
species_richness,richness_bmp,wider_priors,,prescribed_fire,0.1547566138787468,-0.7547141456993044,1.039201862011987,FALSE
species_richness,richness_bmp,wider_priors,,provide_overwintering_habitat,0.32878038107930596,-0.23505829640424528,0.8891762284368886,FALSE
species_richness,richness_bmp,wider_priors,,rotational_grazing,-0.3942144430675938,-1.423953680577461,0.6116804404466263,FALSE
species_richness,richness_bmp,wider_priors,,stream_exclusion_and_buffers,0.35968846755088646,-0.269034007342304,0.96163325266899,FALSE
species_richness,richness_bmp,tighter_priors,,edge_and_shrub_habitat,0.15520125120508055,-0.2226813048492966,0.523542979179663,FALSE
species_richness,richness_bmp,tighter_priors,,eliminate_pesticides,0.5870923424639958,-0.05080655468908036,1.18947868208567,FALSE
species_richness,richness_bmp,tighter_priors,,plant_nwsg,0.17050878512282647,-0.22298735671401357,0.5501381724821836,FALSE
species_richness,richness_bmp,tighter_priors,,prescribed_fire,0.09351805215202666,-0.5391526027322984,0.7187509449143799,FALSE
species_richness,richness_bmp,tighter_priors,,provide_overwintering_habitat,0.16608901125972225,-0.21511204255726601,0.5348379833576284,FALSE
species_richness,richness_bmp,tighter_priors,,rotational_grazing,-0.21057091753293364,-0.8981788650129232,0.4806510658085926,FALSE
species_richness,richness_bmp,tighter_priors,,stream_exclusion_and_buffers,0.1876257541117601,-0.24553023131396515,0.6227528799774303,FALSE
species_richness,richness_bmp,one_effect_per_study_cell,,edge_and_shrub_habitat,0.18400663973773415,-0.36707858742336286,0.701593513340764,FALSE
species_richness,richness_bmp,one_effect_per_study_cell,,eliminate_pesticides,0.8232319124182964,0.03423793610344726,1.5971238200775968,TRUE
species_richness,richness_bmp,one_effect_per_study_cell,,plant_nwsg,0.28022749062429747,-0.27793859750831534,0.8271691683672767,FALSE
species_richness,richness_bmp,one_effect_per_study_cell,,prescribed_fire,0.13763418165860242,-0.6951916610655162,0.9641093732691948,FALSE
species_richness,richness_bmp,one_effect_per_study_cell,,provide_overwintering_habitat,0.2637962768283005,-0.27296082181110365,0.7890214705371728,FALSE
species_richness,richness_bmp,one_effect_per_study_cell,,rotational_grazing,-0.2877572260809763,-1.1875248289285194,0.600535775769986,FALSE
species_richness,richness_bmp,one_effect_per_study_cell,,stream_exclusion_and_buffers,0.24881999786948697,-0.37527965656561446,0.9491089634582353,FALSE
species_richness,richness_bmp,group_means_only,,edge_and_shrub_habitat,0.261657449673301,-0.30316632867016835,0.8212803350841179,FALSE
species_richness,richness_bmp,group_means_only,,eliminate_pesticides,0.9081191400165819,-0.14745741466328616,1.941859897239989,FALSE
species_richness,richness_bmp,group_means_only,,plant_nwsg,0.27841626876436815,-0.28442159834333663,0.840136435595044,FALSE
species_richness,richness_bmp,group_means_only,,prescribed_fire,0.13963520337208865,-0.8191149385841932,1.0794743627281944,FALSE
species_richness,richness_bmp,group_means_only,,provide_overwintering_habitat,0.2744637053489739,-0.29276687632771986,0.8315391207536479,FALSE
species_richness,richness_bmp,group_means_only,,rotational_grazing,-0.3321404804669912,-1.3016549165762394,0.6492989433325298,FALSE
species_richness,richness_bmp,group_means_only,,stream_exclusion_and_buffers,0.29484237509396405,-0.3077792882082369,0.899587823084611,FALSE
species_richness,richness_bmp,great_plains_dropped,,edge_and_shrub_habitat,0.42728329285542876,-0.07558226726935867,0.925683461884442,FALSE
species_richness,richness_bmp,great_plains_dropped,,eliminate_pesticides,1.0419454060704307,0.15639154882263182,1.9128140097870745,TRUE
species_richness,richness_bmp,great_plains_dropped,,plant_nwsg,0.4497529158416259,-0.07682024928306085,0.9636600424343256,FALSE
species_richness,richness_bmp,great_plains_dropped,,prescribed_fire,0.058331100152214654,-0.7837697065645354,0.894003414525123,FALSE
species_richness,richness_bmp,great_plains_dropped,,provide_overwintering_habitat,0.4325517866712131,-0.07473688212908414,0.9359771528766716,FALSE
species_richness,richness_bmp,great_plains_dropped,,rotational_grazing,-0.19096807156658901,-1.215629476825428,0.8154591118082533,FALSE
species_richness,richness_bmp,great_plains_dropped,,stream_exclusion_and_buffers,0.4512462821207537,-0.10963188726671635,1.0077943967720446,FALSE
species_richness,richness_bmp,southeast_us_dropped,,edge_and_shrub_habitat,0.19609033651126945,-0.48856275283883727,0.837371288380968,FALSE
species_richness,richness_bmp,southeast_us_dropped,,eliminate_pesticides,0.8273674054822613,-0.04414249437731169,1.654620504384436,FALSE
species_richness,richness_bmp,southeast_us_dropped,,plant_nwsg,0.3023580456444554,-0.3977334816466624,1.0236280389003327,FALSE
species_richness,richness_bmp,southeast_us_dropped,,prescribed_fire,0.12364565623344764,-0.742902756544035,0.9816559042259906,FALSE
species_richness,richness_bmp,southeast_us_dropped,,provide_overwintering_habitat,0.27548151251307085,-0.41592404993867604,0.9396201577264687,FALSE
species_richness,richness_bmp,southeast_us_dropped,,rotational_grazing,-0.29579463742273726,-1.3340152116288335,0.7409452176447058,FALSE
species_richness,richness_bmp,southeast_us_dropped,,stream_exclusion_and_buffers,0.27781078393353986,-0.4131220066250047,0.9419462447752025,FALSE
species_richness,richness_bmp,europe_dropped,,edge_and_shrub_habitat,0.27450159303363153,-0.15978571282083717,0.6909164068047103,FALSE
species_richness,richness_bmp,europe_dropped,,eliminate_pesticides,0.47074314963557073,-0.4524162161392502,1.3897931720856738,FALSE
species_richness,richness_bmp,europe_dropped,,plant_nwsg,0.2770450172611336,-0.16772165005301184,0.708694299505084,FALSE
species_richness,richness_bmp,europe_dropped,,prescribed_fire,0.15651886817353314,-0.5570970339508551,0.8134946939880116,FALSE
species_richness,richness_bmp,europe_dropped,,provide_overwintering_habitat,0.28696450443925525,-0.15402250464767675,0.7082543996465943,FALSE
species_richness,richness_bmp,europe_dropped,,rotational_grazing,-0.3249793069471937,-1.1019559339033262,0.447839679855483,FALSE
species_richness,richness_bmp,europe_dropped,,stream_exclusion_and_buffers,0.3194622417319233,-0.17215549797172025,0.8006595832020281,FALSE
species_richness,richness_bmp,paper_floor_two,,edge_and_shrub_habitat,0.2669134658363657,-0.23155116010718751,0.7488475233057932,FALSE
species_richness,richness_bmp,paper_floor_two,,eliminate_pesticides,0.8327019299916116,0.04913472764952222,1.5976410823235514,TRUE
species_richness,richness_bmp,paper_floor_two,,plant_nwsg,0.2797546808939439,-0.23074504773950047,0.7764792255328918,FALSE
species_richness,richness_bmp,paper_floor_two,,prescribed_fire,0.13419239178932751,-0.6799534239511009,0.9185506555402262,FALSE
species_richness,richness_bmp,paper_floor_two,,provide_overwintering_habitat,0.2764439985714031,-0.2242687109034041,0.76176855673591,FALSE
species_richness,richness_bmp,paper_floor_two,,rotational_grazing,-0.32707667029839294,-1.2144754162872322,0.5541897406422653,FALSE
species_richness,richness_bmp,paper_floor_two,,stream_exclusion_and_buffers,0.30608642360861693,-0.2513268963067404,0.8467644307956539,FALSE
species_richness,richness_bmp,paper_floor_four,,edge_and_shrub_habitat,0.2669134658363657,-0.23155116010718751,0.7488475233057932,FALSE
species_richness,richness_bmp,paper_floor_four,,eliminate_pesticides,0.8327019299916116,0.04913472764952222,1.5976410823235514,TRUE
species_richness,richness_bmp,paper_floor_four,,plant_nwsg,0.2797546808939439,-0.23074504773950047,0.7764792255328918,FALSE
species_richness,richness_bmp,paper_floor_four,,prescribed_fire,0.13419239178932751,-0.6799534239511009,0.9185506555402262,FALSE
species_richness,richness_bmp,paper_floor_four,,provide_overwintering_habitat,0.2764439985714031,-0.2242687109034041,0.76176855673591,FALSE
species_richness,richness_bmp,paper_floor_four,,rotational_grazing,-0.32707667029839294,-1.2144754162872322,0.5541897406422653,FALSE
species_richness,richness_bmp,paper_floor_four,,stream_exclusion_and_buffers,0.30608642360861693,-0.2513268963067404,0.8467644307956539,FALSE
species_richness,richness_bmp,guild_assigned_only,,edge_and_shrub_habitat,0.2669134658363657,-0.23155116010718751,0.7488475233057932,FALSE
species_richness,richness_bmp,guild_assigned_only,,eliminate_pesticides,0.8327019299916116,0.04913472764952222,1.5976410823235514,TRUE
species_richness,richness_bmp,guild_assigned_only,,plant_nwsg,0.2797546808939439,-0.23074504773950047,0.7764792255328918,FALSE
species_richness,richness_bmp,guild_assigned_only,,prescribed_fire,0.13419239178932751,-0.6799534239511009,0.9185506555402262,FALSE
species_richness,richness_bmp,guild_assigned_only,,provide_overwintering_habitat,0.2764439985714031,-0.2242687109034041,0.76176855673591,FALSE
species_richness,richness_bmp,guild_assigned_only,,rotational_grazing,-0.32707667029839294,-1.2144754162872322,0.5541897406422653,FALSE
species_richness,richness_bmp,guild_assigned_only,,stream_exclusion_and_buffers,0.30608642360861693,-0.2513268963067404,0.8467644307956539,FALSE
abundance,abundance_pooled_bmp,primary,all_grassland,edge_and_shrub_habitat,-0.026491113319018315,-0.25139333397689395,0.18849777537247717,FALSE
abundance,abundance_pooled_bmp,primary,all_grassland,eliminate_pesticides,0.3593323425320222,-0.010817046642866247,0.7265290351673495,FALSE
abundance,abundance_pooled_bmp,primary,all_grassland,install_nest_boxes,0.5975824023990427,0.0012187368795841787,1.2038736384475204,TRUE
abundance,abundance_pooled_bmp,primary,all_grassland,manage_in_patches,0.27624572064862996,-0.09729598316242166,0.6479245178304979,FALSE
abundance,abundance_pooled_bmp,primary,all_grassland,plant_nwsg,0.22510084949704268,0.010891699158509871,0.4548703621452799,TRUE
abundance,abundance_pooled_bmp,primary,all_grassland,prescribed_fire,0.06028754492633072,-0.16338597187143267,0.28360935183516545,FALSE
abundance,abundance_pooled_bmp,primary,all_grassland,provide_overwintering_habitat,0.13166740541514704,-0.14977554412868802,0.3997548927050517,FALSE
abundance,abundance_pooled_bmp,primary,all_grassland,reduce_grazing_intensity,0.31542421898842354,-0.04583525966000446,0.6841953010993582,FALSE
abundance,abundance_pooled_bmp,primary,all_grassland,remove_non_native_shrubs,0.12440007705712727,-0.2042005325431648,0.4520863150662369,FALSE
abundance,abundance_pooled_bmp,primary,all_grassland,rotational_grazing,0.047732558259714675,-0.37259361592769635,0.47551303401967693,FALSE
abundance,abundance_pooled_bmp,primary,all_grassland,stream_exclusion_and_buffers,0.12248239547057924,-0.21085729426837613,0.447315048205041,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,edge_and_shrub_habitat,-0.08448856346799685,-0.2956334105770291,0.11666209455789259,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,eliminate_pesticides,0.3487413861047547,0.0044267057023665984,0.6904281991637986,TRUE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,install_nest_boxes,0.5691708149006895,0.02634542359771202,1.1415565255179871,TRUE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,manage_in_patches,0.25381774105458504,-0.1115266861108958,0.6161845354430358,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,plant_nwsg,0.17522737226334173,-0.025517692244456963,0.38854980760083435,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,prescribed_fire,0.02856668682579463,-0.18440899514256504,0.23478041096622082,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,provide_overwintering_habitat,0.06953709651389114,-0.1938154871986634,0.31856915638416206,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,reduce_grazing_intensity,0.29270423916512756,-0.0608960804407559,0.6445862226369428,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,remove_non_native_shrubs,0.0528150789947069,-0.2383891221683085,0.34193869132210714,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,rotational_grazing,0.01684489197212588,-0.386036387916715,0.41652435222226714,FALSE
abundance,abundance_pooled_bmp,non_grassland_classes_retained,all_grassland,stream_exclusion_and_buffers,0.07896381087630275,-0.23578145777514609,0.3828986717893427,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,edge_and_shrub_habitat,-0.027637021403793295,-0.24969897195140667,0.19092709956340514,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,eliminate_pesticides,0.35538558910925433,-0.01841957026089419,0.7292138916895085,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,install_nest_boxes,0.6008396246696219,-0.0020603807025980484,1.2058289266581428,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,manage_in_patches,0.2727721760387519,-0.10330220225160006,0.6453239942820002,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,plant_nwsg,0.22398180588010957,0.008561393511388864,0.45757699685181247,TRUE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,prescribed_fire,0.0583789420472738,-0.16894569045541089,0.28163102344699964,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,provide_overwintering_habitat,0.13184837805032967,-0.15396976624509018,0.4098396777412995,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,reduce_grazing_intensity,0.3181169903473691,-0.048561021925642295,0.6881981570462536,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,remove_non_native_shrubs,0.12480951897295742,-0.19920733420530443,0.45834473667646,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,rotational_grazing,0.04626820594286202,-0.3747144131834136,0.4780632529759656,FALSE
abundance,abundance_pooled_bmp,flagged_effects_removed,all_grassland,stream_exclusion_and_buffers,0.12174959993053554,-0.2174502996489965,0.4445644179135195,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,edge_and_shrub_habitat,-0.024596915510746727,-0.24897611511930878,0.19842999822764312,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,eliminate_pesticides,0.3679270716281634,-0.014131586781425067,0.75357190179389,FALSE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,install_nest_boxes,0.6450856892547174,0.026263082719688757,1.298886391170298,TRUE
abundance,abundance_pooled_bmp,wider_priors,all_grassland,manage_in_patches,0.2853176988972944,-0.09881154848848325,0.6606741991241675,FALSE
